source_file,Date,Pitcher,PitcherTeam,PitcherThrows,Batter,BatterTeam,AutoPitchType,TaggedPitchType,PitchCall,RelSpeed,SpinRate,InducedVertBreak,HorzBreak,Extension,RelHeight,RelSide,PlateLocSide,PlateLocHeight,VertApprAngle,HorzApprAngle,ZoneSpeed,ExitSpeed,Angle,Distance,Swing,Whiff,CalledStrike,CSW,Strike,InZone,Chase,HardHitAllowed,SweetSpotAllowed,QualityContactAllowed
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 11,OPP,Curveball,Curveball,FoulBall,72.8,2545.0,-9.4,9.4,5.8,5.5,-1.72,-0.09,2.47,-5.39,-0.58,64.1,,,,True,False,False,False,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 4,OPP,Curveball,Curveball,StrikeSwinging,75.5,2487.0,-12.0,6.8,5.84,5.31,-1.73,0.64,2.39,-6.3,-0.39,69.3,,,,True,True,False,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 15,OPP,Curveball,Curveball,InPlay,73.8,2379.0,-6.9,5.8,5.9,5.64,-1.85,0.33,1.77,-4.48,-1.38,66.1,83.7,-8.5,143.0,True,False,False,False,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 15,OPP,Curveball,Curveball,BallCalled,75.7,2432.0,-7.9,11.1,5.57,5.86,-1.38,0.92,3.18,-6.1,1.21,67.5,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 17,OPP,Curveball,Curveball,BallCalled,74.5,2725.0,-8.5,4.8,5.05,5.57,-1.61,0.53,2.64,-5.5,0.07,66.1,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 3,OPP,Curveball,Curveball,StrikeSwinging,76.2,2367.0,-8.3,9.1,5.9,5.88,-1.55,-0.26,1.93,-4.91,0.06,68.5,,,,True,True,False,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 6,OPP,Curveball,Curveball,StrikeSwinging,75.0,2529.0,-5.7,8.9,5.62,5.5,-1.21,0.7,2.54,-5.24,0.19,68.0,,,,True,True,False,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 7,OPP,Curveball,Curveball,BallCalled,73.8,2454.0,-10.2,9.9,6.22,5.75,-1.94,-0.85,2.31,-4.97,-0.12,65.7,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 10,OPP,Curveball,Curveball,BallCalled,74.0,2271.0,-6.4,6.6,5.28,5.79,-1.56,0.2,3.2,-4.51,3.16,65.6,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 3,OPP,Curveball,Curveball,StrikeCalled,75.4,2391.0,-6.6,6.7,5.15,5.87,-1.84,-0.63,2.56,-4.98,-0.98,68.5,,,,False,False,True,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 12,OPP,Curveball,Curveball,BallCalled,76.4,2607.0,-7.4,10.6,6.0,5.4,-1.64,-1.42,2.62,-5.23,-0.62,69.4,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 1,OPP,Curveball,Curveball,StrikeSwinging,72.3,2523.0,-7.9,10.4,5.56,5.36,-1.6,-0.11,1.83,-6.02,-0.59,65.3,,,,True,True,False,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 11,OPP,Curveball,Curveball,StrikeCalled,76.0,2472.0,-7.4,9.0,6.02,5.6,-2.01,-0.34,0.7,-4.3,1.9,67.7,,,,False,False,True,True,True,False,True,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 1,OPP,Curveball,Curveball,BallCalled,75.3,2719.0,-7.0,8.4,4.51,5.57,-1.6,0.31,2.18,-4.45,0.58,67.8,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 4,OPP,Curveball,Curveball,InPlay,76.0,2479.0,-7.1,7.9,5.41,5.46,-1.6,0.17,2.55,-4.96,-1.79,67.0,81.1,18.3,97.0,True,False,False,False,True,True,False,False,True,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 17,OPP,Curveball,Curveball,BallCalled,75.4,2646.0,-7.8,8.4,5.63,5.96,-1.71,-0.18,3.5,-5.76,1.39,69.0,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 12,OPP,Curveball,Curveball,BallCalled,73.6,2550.0,-10.7,4.9,5.55,5.62,-1.64,0.94,3.39,-5.31,-0.3,66.9,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 16,OPP,Curveball,Curveball,BallCalled,73.5,2583.0,-5.5,6.6,5.99,5.19,-1.64,1.63,1.68,-4.79,1.81,67.0,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 8,OPP,Curveball,Curveball,BallCalled,74.6,2582.0,-5.3,5.3,5.79,5.84,-1.43,0.82,3.13,-5.96,0.38,66.0,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 5,OPP,Curveball,Curveball,BallCalled,75.6,2373.0,-5.6,6.1,5.81,5.92,-1.85,-0.6,1.85,-5.12,-0.37,66.7,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 7,OPP,Curveball,Curveball,StrikeCalled,74.3,2638.0,-9.1,6.3,6.39,5.97,-1.65,-0.11,3.61,-5.82,2.01,67.1,,,,False,False,True,True,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 18,OPP,Curveball,Curveball,StrikeSwinging,73.6,2537.0,-4.1,9.1,5.66,5.24,-1.66,-0.31,1.24,-4.67,-0.72,65.8,,,,True,True,False,True,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 7,OPP,Curveball,Curveball,StrikeSwinging,76.9,2603.0,-6.4,8.0,6.11,5.12,-1.52,0.11,1.93,-6.16,-1.79,70.5,,,,True,True,False,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 5,OPP,Curveball,Curveball,FoulBall,74.9,2643.0,-6.6,9.1,6.14,5.53,-1.88,0.44,3.47,-5.44,2.21,68.6,,,,True,False,False,False,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 17,OPP,Curveball,Curveball,StrikeCalled,73.7,2504.0,-6.0,11.3,5.94,5.76,-1.85,-0.55,1.92,-4.96,0.74,65.3,,,,False,False,True,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 10,OPP,Curveball,Curveball,StrikeSwinging,75.6,2406.0,-9.0,7.9,5.62,5.63,-1.47,0.22,1.66,-4.16,0.84,69.0,,,,True,True,False,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 11,OPP,Curveball,Curveball,StrikeSwinging,76.0,2598.0,-8.2,9.6,6.39,5.45,-1.88,-0.28,1.65,-4.13,1.96,69.7,,,,True,True,False,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 4,OPP,Curveball,Curveball,BallCalled,76.3,2553.0,-7.5,6.0,5.74,6.21,-1.71,0.11,1.36,-5.29,-0.06,68.4,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 3,OPP,Curveball,Curveball,BallCalled,74.5,2306.0,-6.0,10.1,5.84,5.62,-1.79,-1.13,2.15,-4.83,-2.08,68.3,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 16,OPP,Curveball,Curveball,FoulBall,77.3,2353.0,-3.8,8.0,5.64,5.87,-1.78,0.68,1.16,-5.04,0.48,70.6,,,,True,False,False,False,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 5,OPP,Curveball,Curveball,InPlay,74.5,2424.0,-10.1,6.7,5.71,5.59,-2.02,0.45,2.03,-6.09,-0.38,66.4,94.6,15.5,148.0,True,False,False,False,True,True,False,False,True,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 12,OPP,Curveball,Curveball,BallCalled,74.6,2644.0,-8.0,8.4,5.29,5.42,-1.35,-0.83,2.39,-4.87,0.37,66.9,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 3,OPP,Curveball,Curveball,FoulBall,76.4,2274.0,-6.2,9.6,6.52,5.86,-1.89,-1.39,2.95,-4.16,-0.21,69.4,,,,True,False,False,False,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 7,OPP,Curveball,Curveball,BallCalled,75.4,2473.0,-5.2,16.5,6.1,5.8,-1.37,-0.44,2.64,-5.86,2.25,68.9,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 14,OPP,Curveball,Curveball,BallCalled,74.5,2394.0,-7.8,6.8,5.81,5.36,-1.68,-0.26,2.71,-4.67,-0.15,67.4,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 5,OPP,Curveball,Curveball,StrikeSwinging,74.6,2589.0,-9.7,9.1,5.94,5.96,-1.88,-0.32,1.49,-5.17,-1.48,67.9,,,,True,True,False,True,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 8,OPP,Curveball,Curveball,StrikeCalled,75.5,2556.0,-7.6,10.9,5.52,6.12,-1.33,0.07,2.32,-5.14,1.61,67.1,,,,False,False,True,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 18,OPP,Curveball,Curveball,InPlay,75.9,2492.0,-8.3,8.6,5.77,5.65,-2.07,-0.82,2.79,-4.37,1.6,69.7,80.0,11.8,285.0,True,False,False,False,True,True,False,False,True,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 7,OPP,Curveball,Curveball,StrikeCalled,74.5,2430.0,-8.3,5.9,5.35,5.7,-2.04,-0.39,2.58,-5.57,-1.22,65.9,,,,False,False,True,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 12,OPP,Curveball,Curveball,BallCalled,75.5,2424.0,-6.2,6.6,5.61,6.27,-1.32,-0.2,3.43,-5.11,0.5,68.8,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 11,OPP,Curveball,Curveball,BallCalled,72.9,2575.0,-5.0,8.0,5.43,5.13,-2.03,-0.47,2.2,-4.8,-0.08,65.5,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 1,OPP,Curveball,Curveball,StrikeCalled,76.7,2726.0,-8.3,12.1,5.21,5.47,-1.85,-0.21,2.78,-3.63,2.16,67.8,,,,False,False,True,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 1,OPP,Curveball,Curveball,StrikeCalled,76.4,2497.0,-4.2,9.3,5.67,5.87,-1.61,0.53,2.4,-4.32,0.64,69.9,,,,False,False,True,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 3,OPP,Curveball,Curveball,StrikeCalled,74.6,2554.0,-7.9,6.9,5.17,5.73,-1.69,0.09,2.53,-4.91,-0.87,67.9,,,,False,False,True,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 7,OPP,Curveball,Curveball,BallCalled,76.8,2491.0,-8.4,10.5,6.23,5.46,-1.97,0.83,2.47,-4.57,-0.56,70.4,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 1,OPP,Curveball,Curveball,BallCalled,74.5,2645.0,-4.0,9.2,6.19,5.49,-1.44,0.85,2.54,-5.28,-0.81,67.1,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 3,OPP,Curveball,Curveball,BallCalled,76.5,2594.0,-8.9,6.7,5.7,5.69,-1.97,-0.28,2.44,-5.6,0.81,69.8,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 3,OPP,Curveball,Curveball,StrikeSwinging,75.9,2623.0,-4.7,12.8,6.14,5.52,-1.89,-1.07,4.14,-4.63,-0.67,67.6,,,,True,True,False,True,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 13,OPP,Changeup,Changeup,BallCalled,81.7,1827.0,5.0,-12.6,5.49,5.57,-1.89,1.03,2.33,-5.39,0.21,74.3,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 14,OPP,Changeup,Changeup,StrikeSwinging,82.4,1961.0,7.1,-13.7,5.69,5.77,-1.67,0.26,2.93,-4.97,-1.09,74.3,,,,True,True,False,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 10,OPP,Changeup,Changeup,BallCalled,82.3,1683.0,8.3,-12.0,5.97,5.5,-1.36,-0.33,2.97,-5.07,0.5,75.1,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 7,OPP,Changeup,Changeup,BallCalled,83.1,1677.0,5.3,-8.7,5.29,5.99,-1.68,0.56,2.43,-5.56,-0.12,76.2,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 12,OPP,Changeup,Changeup,StrikeSwinging,85.4,1815.0,10.5,-15.3,5.82,5.57,-1.38,-0.61,2.02,-4.38,-1.62,77.4,,,,True,True,False,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 4,OPP,Changeup,Changeup,BallCalled,81.8,1779.0,10.8,-12.5,5.98,5.57,-1.45,-0.18,3.85,-6.01,0.76,75.8,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 1,OPP,Changeup,Changeup,InPlay,81.6,1643.0,3.0,-14.1,6.44,5.67,-1.67,-1.21,2.39,-5.81,1.03,74.3,85.4,4.1,235.0,True,False,False,False,True,False,True,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 11,OPP,Changeup,Changeup,FoulBall,79.5,1738.0,12.1,-12.0,5.39,5.71,-1.67,-0.33,2.2,-4.82,-1.53,71.7,,,,True,False,False,False,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 11,OPP,Changeup,Changeup,BallCalled,83.0,1705.0,8.8,-13.1,6.54,6.08,-1.65,0.19,2.4,-5.1,2.03,74.2,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 9,OPP,Changeup,Changeup,StrikeSwinging,82.0,1613.0,11.9,-11.2,6.2,5.36,-1.98,-1.01,3.24,-4.53,1.13,73.8,,,,True,True,False,True,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 14,OPP,Changeup,Changeup,InPlay,82.1,1672.0,7.7,-10.6,5.64,5.54,-1.76,-1.0,2.9,-4.36,1.08,73.6,81.3,30.0,144.0,True,False,False,False,True,False,False,False,True,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 15,OPP,Changeup,Changeup,BallCalled,82.1,1871.0,6.9,-10.1,6.17,6.04,-1.26,-0.41,2.07,-5.32,-0.55,74.1,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 16,OPP,Changeup,Changeup,BallCalled,83.8,1673.0,9.6,-11.0,6.41,6.02,-1.81,-0.8,2.75,-5.39,-1.32,76.1,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 2,OPP,Changeup,Changeup,StrikeSwinging,83.3,1931.0,7.5,-11.6,5.88,5.62,-1.66,-0.03,1.82,-4.01,-0.42,76.0,,,,True,True,False,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Caleb Ortiz,OAK_COL,Right,Hitter 4,OPP,Changeup,Changeup,StrikeCalled,82.2,1875.0,6.0,-10.7,6.43,5.28,-1.98,-0.46,1.79,-4.18,0.12,75.5,,,,False,False,True,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 3,OPP,Four-Seam,Four-Seam,InPlay,90.9,2191.0,12.5,-5.8,6.47,5.59,1.64,0.03,1.87,-3.75,-0.74,82.0,93.9,18.3,269.0,True,False,False,False,True,True,False,False,True,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 4,OPP,Four-Seam,Four-Seam,BallCalled,89.0,2282.0,16.5,-3.3,5.89,5.28,1.84,-0.05,1.88,-3.83,-1.57,81.4,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 12,OPP,Four-Seam,Four-Seam,BallCalled,91.2,2433.0,16.6,-7.3,5.81,5.36,2.11,-0.3,1.75,-4.48,-0.7,83.4,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 12,OPP,Four-Seam,Four-Seam,InPlay,94.3,2495.0,18.5,-10.6,5.97,5.67,1.75,-0.74,2.25,-4.61,-0.43,87.2,83.1,-4.0,240.0,True,False,False,False,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 15,OPP,Four-Seam,Four-Seam,InPlay,92.3,2275.0,18.0,-10.7,6.19,5.25,1.72,1.56,3.33,-4.93,-0.62,84.8,88.9,-15.1,106.0,True,False,False,False,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 4,OPP,Four-Seam,Four-Seam,InPlay,88.5,2319.0,15.7,-2.5,5.86,5.44,1.26,-0.18,2.88,-6.45,-1.01,82.3,83.7,6.3,128.0,True,False,False,False,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 2,OPP,Four-Seam,Four-Seam,BallCalled,91.4,2314.0,17.9,-12.7,5.88,5.32,1.66,0.22,2.1,-4.84,1.61,84.9,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 1,OPP,Four-Seam,Four-Seam,StrikeSwinging,89.5,2292.0,17.2,-5.8,6.21,5.8,1.47,-1.07,3.5,-5.49,2.67,82.7,,,,True,True,False,True,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 10,OPP,Four-Seam,Four-Seam,FoulBall,91.6,2141.0,15.4,-6.3,5.78,5.2,1.42,-0.27,3.2,-5.31,0.05,84.2,,,,True,False,False,False,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 6,OPP,Four-Seam,Four-Seam,StrikeSwinging,90.4,2229.0,16.1,-3.8,5.88,5.76,1.46,-0.48,3.59,-4.39,0.6,82.9,,,,True,True,False,True,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 9,OPP,Four-Seam,Four-Seam,InPlay,89.7,2293.0,16.3,-7.6,6.45,5.78,1.8,1.19,3.15,-4.93,-0.08,83.4,80.2,25.7,166.0,True,False,False,False,True,False,False,False,True,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 18,OPP,Four-Seam,Four-Seam,InPlay,91.8,2358.0,20.3,-7.8,5.98,5.45,1.78,0.2,3.29,-4.54,0.89,84.3,85.0,11.0,261.0,True,False,False,False,True,True,False,False,True,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 16,OPP,Four-Seam,Four-Seam,StrikeSwinging,91.2,2092.0,14.4,-4.3,5.83,5.5,1.55,-1.1,2.1,-4.74,0.71,84.8,,,,True,True,False,True,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 18,OPP,Four-Seam,Four-Seam,BallCalled,88.1,2244.0,22.1,-6.1,6.19,5.89,2.06,0.78,2.03,-3.24,-1.37,80.5,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 5,OPP,Four-Seam,Four-Seam,StrikeCalled,90.8,2116.0,18.5,-6.3,5.82,5.45,1.79,0.04,2.4,-4.29,-0.55,83.9,,,,False,False,True,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 6,OPP,Four-Seam,Four-Seam,BallCalled,90.4,2135.0,18.6,-5.0,5.47,5.72,1.7,-0.54,1.27,-4.88,-0.82,81.4,,,,False,False,False,False,False,False,True,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 17,OPP,Four-Seam,Four-Seam,FoulBall,92.0,2240.0,16.6,-4.7,6.0,5.88,1.71,-0.48,1.7,-5.0,0.45,84.9,,,,True,False,False,False,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 5,OPP,Four-Seam,Four-Seam,BallCalled,91.1,2258.0,15.8,-2.0,6.38,5.62,1.57,-0.34,2.14,-5.92,-0.25,84.9,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 11,OPP,Four-Seam,Four-Seam,StrikeSwinging,93.0,2171.0,16.2,-3.2,5.96,5.85,1.69,-1.57,1.69,-4.8,2.1,85.4,,,,True,True,False,True,True,False,True,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 14,OPP,Four-Seam,Four-Seam,BallCalled,89.9,2290.0,12.5,-7.2,5.78,5.88,1.86,-0.92,3.24,-4.31,-0.29,83.5,,,,False,False,False,False,False,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 14,OPP,Four-Seam,Four-Seam,StrikeCalled,93.6,2046.0,16.5,-2.1,6.26,5.67,1.52,0.56,2.91,-6.1,0.17,86.1,,,,False,False,True,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 2,OPP,Four-Seam,Four-Seam,BallCalled,91.6,2350.0,17.8,-5.1,6.19,5.24,1.01,-0.28,2.27,-4.79,0.55,85.1,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 3,OPP,Four-Seam,Four-Seam,BallCalled,91.3,2192.0,14.3,-3.3,5.61,5.39,1.6,-0.58,1.9,-5.1,0.28,85.0,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 13,OPP,Four-Seam,Four-Seam,StrikeCalled,91.4,2158.0,13.4,-5.2,6.0,5.21,1.65,1.65,2.32,-5.38,0.51,83.1,,,,False,False,True,True,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 2,OPP,Four-Seam,Four-Seam,BallCalled,92.1,2143.0,15.6,-6.5,6.72,5.51,1.84,0.32,1.8,-4.7,-0.27,84.4,,,,False,False,False,False,False,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 14,OPP,Four-Seam,Four-Seam,StrikeSwinging,91.1,1897.0,15.9,-10.2,6.02,5.36,1.96,0.94,2.99,-5.66,-0.74,83.6,,,,True,True,False,True,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 15,OPP,Four-Seam,Four-Seam,StrikeCalled,89.5,2212.0,17.6,-8.4,6.09,5.23,1.52,0.2,2.17,-4.29,-0.59,82.4,,,,False,False,True,True,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 18,OPP,Four-Seam,Four-Seam,InPlay,88.8,2197.0,19.6,-7.0,6.09,5.56,1.94,0.97,3.05,-4.27,-0.72,80.4,91.1,50.4,173.0,True,False,False,False,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 15,OPP,Four-Seam,Four-Seam,InPlay,91.3,2240.0,15.7,-5.8,5.68,5.18,1.88,-0.33,1.87,-5.28,-0.87,83.3,84.8,-20.8,146.0,True,False,False,False,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 1,OPP,Four-Seam,Four-Seam,FoulBall,92.7,2330.0,17.5,-5.2,6.27,5.89,1.99,1.41,2.19,-6.55,-0.1,84.9,,,,True,False,False,False,True,False,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 16,OPP,Four-Seam,Four-Seam,FoulBall,92.5,2187.0,17.0,-4.5,5.96,5.79,2.15,-0.41,2.36,-5.19,-0.48,85.5,,,,True,False,False,False,True,True,False,False,False,False
synthetic_game_01.csv,2026-06-15,Ryan Keller,OAK_COL,Left,Hitter 13,OPP,Four-Seam,Four-Seam,BallCalled,88.1,2139.0,20.1,-7.1,5.57,5.8,1.42,-0.28,2.43,-4.8,1.64,79.8,,,,False,False,False,False,False,True,False,False,False,False
